ID;imdbID;Title;Year;Type;Poster;Plot;Director;Actors;Genre;Runtime;Rated;Released;imdbRating;searchTerms
fdcef69f-ebec-42f2-a8de-eba011cafcb2;tt0109484;Corrina, Corrina;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MTM0MjE1Nl5BMl5BanBnXkFtZTcwOTcwMzEyMQ@@..jpg;A 1994 crime, fantasy, sci-fi film starring various actors.;Unknown;Unknown;Crime, Fantasy, Sci-Fi;90 min;PG;01 Jan 1994;7.0;corrina, corrina 1994 crime, fantasy, sci-fi
aca10685-53f0-4031-aecc-5df86ee07e4c;tt0106673;Dave;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BOGVlM2I0NDUtYjQ4ZC00NTJjLTkzZGUtZGM5NGZjZDQwOWZkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg;A 1993 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1993;7.0;dave 1993 crime, sci-fi
f1bfbcf9-ece7-4b54-aa22-0a3c5c927e2a;tt0109913;Go Fish;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODAzMzM5N15BMl5BanBnXkFtZTcwMDcxNjEyMQ@@..jpg;A 1994 fantasy, sci-fi film starring various actors.;Unknown;Unknown;Fantasy, Sci-Fi;90 min;PG;01 Jan 1994;7.0;go fish 1994 fantasy, sci-fi
03c8b442-641d-4657-a9e4-cb52b548075a;tt0107478;Made in America;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYjhmYzdlMmQtOWVlOC00NDI0LWFiN2YtMGE0ZTc1ZDJhOGMzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1993 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1993;7.0;made in america 1993 crime
ae7c4347-3243-46ba-b0a7-c605c6e38dae;tt0107818;Philadelphia;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNDE0MWE1ZTMtOWFkMS00YjdiLTkwZTItMDljYjY3MjM0NTk5XkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg;A 1993 fantasy film starring various actors.;Unknown;Unknown;Fantasy;90 min;PG;01 Jan 1993;7.0;philadelphia 1993 fantasy
3c4664ec-4520-4944-8699-c6586350941b;tt0108101;Shadowlands;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NjgwMDMyMl5BMl5BanBnXkFtZTcwNTM4MDMzMQ@@..jpg;A 1993 fantasy, sci-fi film starring various actors.;Unknown;Unknown;Fantasy, Sci-Fi;90 min;PG;01 Jan 1993;7.0;shadowlands 1993 fantasy, sci-fi
bddb982a-7dff-4d9e-ba8b-f64f546bd538;tt0111201;Sirens;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NDQzNTYwMV5BMl5BanBnXkFtZTcwOTQ1MTEyMQ@@..jpg;A 1994 crime, fantasy film starring various actors.;Unknown;Unknown;Crime, Fantasy;90 min;PG;01 Jan 1994;7.0;sirens 1994 crime, fantasy
0db6ad0f-5b84-4171-8631-d294481083c4;tt0111418;Threesome;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BM2E1MjU5ZmUtYzJkMC00NDM2LTk1MjctMGY3ZGU4ZGNkNWFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1994 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1994;7.0;threesome 1994 crime, sci-fi
094580cf-5cf7-4e59-ae4b-02074863ed67;tt0100405;Pretty Woman;1990;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@..jpg;A 1990 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1990;7.0;pretty woman 1990 crime, sci-fi
f577a13f-00e0-47b0-a8c6-ed844994afee;tt0116684;Jane Eyre;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg;A 1996 fantasy, sci-fi film starring various actors.;Unknown;Unknown;Fantasy, Sci-Fi;90 min;PG;01 Jan 1996;7.0;jane eyre 1996 fantasy, sci-fi
5c1a9802-73fb-4a97-8339-62de236916d3;tt2000418;Last Supper, The;1995;movie;;A 1995 fantasy, war film starring various actors.;Unknown;Unknown;Fantasy, War;90 min;PG;01 Jan 1995;7.0;last supper, the 1995 fantasy, war
99208b38-d38b-4689-96de-e862e91efa58;tt0117438;Ransom;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZTc0ZjNkYTktMmJmOS00OTJlLTg1NWUtMzQ5ZGMxM2NhY2M0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg;A 1996 fantasy, war film starring various actors.;Unknown;Unknown;Fantasy, War;90 min;PG;01 Jan 1996;7.0;ransom 1996 fantasy, war
63a592dc-881b-40fb-8fe7-7e46c62e0802;tt0115986;Crow: City of Angels, The;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYWNmZDU4MmYtYzE3NS00MjJiLTkxYjItMWJmNTUyYjMxZDY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1996 adventure, war film starring various actors.;Unknown;Unknown;Adventure, War;90 min;PG;01 Jan 1996;7.0;crow: city of angels, the 1996 adventure, war
f3991f0d-2a12-421e-bff2-9d5b7168321b;tt0117039;Michael Collins;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYzRlYjBlZDQtMDczMS00MzI2LWE0ZmItZWMwMTBiYWE0YmUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1996 fantasy, western film starring various actors.;Unknown;Unknown;Fantasy, Western;90 min;PG;01 Jan 1996;7.0;michael collins 1996 fantasy, western
1c3645d8-5b16-4d00-853d-af9b6f61bbf3;tt0069198;Ruling Class, The;1972;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZmQyZDI5ZmItZGExNy00YzJmLWE3NmYtNTBiMjcwMWFkNzkxXkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg;A 1972 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1972;7.0;ruling class, the 1972 crime
1cc13d3f-9cf9-4392-a227-ae613644f5a4;tt0089886;Real Genius;1985;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ5MzU3ODg0OF5BMl5BanBnXkFtZTgwODM0MzQxMDE@..jpg;A 1985 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1985;7.0;real genius 1985 crime
08360eaa-d4be-4fe9-9713-776ec6e2812c;tt0106387;Benny & Joon;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMzkyNjIzMl5BMl5BanBnXkFtZTcwMDMyNDcyNA@@..jpg;A 1993 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1993;7.0;benny & joon 1993 crime, sci-fi
13185b88-e33b-4bb7-b9e5-c97ab1ed17f5;tt0120053;Saint, The;1997;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNmM3MjI2YjUtYjk1MS00M2VjLWI4MmUtM2UyYWQyNTVlZGE5XkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg;A 1997 adventure, sci-fi, war film starring various actors.;Unknown;Unknown;Adventure, Sci-Fi, War;90 min;PG;01 Jan 1997;7.0;saint, the 1997 adventure, sci-fi, war
eeff48c8-9705-4d24-9b8f-33d1e59c7d00;tt5191302;MatchMaker, The;1997;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZTNkNzc3MjgtMzcwNy00ZjRmLTliNzUtZWE4MDhiNWU3NTk0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@..jpg;A 1997 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1997;7.0;matchmaker, the 1997 crime, sci-fi
3f346d88-06cd-492c-a125-3e32825d4b09;tt0118607;Amistad;1997;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BODFmYjRmMmItMzA1OS00YTJmLTlmZTItYzI4NjAzNzMzYjc5XkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg;A 1997 fantasy film starring various actors.;Unknown;Unknown;Fantasy;90 min;PG;01 Jan 1997;7.0;amistad 1997 fantasy
f86f247d-e0e2-4a49-9ee7-56bc908c504e;tt0120347;Tomorrow Never Dies;1997;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MTk2ODQxNV5BMl5BanBnXkFtZTcwOTY5MDg0NA@@..jpg;A 1997 adventure, sci-fi, war film starring various actors.;Unknown;Unknown;Adventure, Sci-Fi, War;90 min;PG;01 Jan 1997;7.0;tomorrow never dies 1997 adventure, sci-fi, war
b9c71920-0b3a-40ed-8817-51a8629b5aab;tt0120008;Replacement Killers, The;1998;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYmM5YmI0NzYtNDViNi00MzIwLWJhOGUtZTJmMmY5ZmUzZmQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg;A 1998 adventure, war film starring various actors.;Unknown;Unknown;Adventure, War;90 min;PG;01 Jan 1998;7.0;replacement killers, the 1998 adventure, war
a613b5c6-43ce-4735-93ba-9406b7ec0802;tt0111579;Burnt By the Sun;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ5MDUwNDMyOV5BMl5BanBnXkFtZTcwOTQyMTAwMQ@@..jpg;A 1994 fantasy film starring various actors.;Unknown;Unknown;Fantasy;90 min;PG;01 Jan 1994;7.0;burnt by the sun 1994 fantasy
0862d9e9-4a16-48c3-962b-611d7dc26912;tt0119994;Red Corner;1997;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0MjU5NzQxNV5BMl5BanBnXkFtZTcwMzQzNzU2NA@@..jpg;A 1997 documentary, war film starring various actors.;Unknown;Unknown;Documentary, War;90 min;PG;01 Jan 1997;7.0;red corner 1997 documentary, war
a2733be8-07fa-456f-a65a-8ed106c26319;tt0113497;Jumanji;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZTk2ZmUwYmEtNTcwZS00YmMyLWFkYjMtNTRmZDA3YWExMjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 adventure, animation, comedy, film-noir, thriller film starring various actors.;Unknown;Unknown;Adventure, Animation, Comedy, Film-Noir, Thriller;90 min;PG;01 Jan 1995;7.0;jumanji 1995 adventure, animation, comedy, film-noir, thriller
fd1ec69a-9ade-4dde-8032-e7b669c95072;tt0113041;Father of the Bride Part II;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BOTEyNzg5NjYtNDU4OS00MWYxLWJhMTItYWU4NTkyNDBmM2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1995;7.0;father of the bride part ii 1995 crime
00aeba99-f195-4c84-801f-1edd837d7b91;tt0112286;Across the Sea of Time;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BOTIwMzk1MDc1MF5BMl5BanBnXkFtZTcwMTEzNDkyMQ@@..jpg;A 1995 drama film starring various actors.;Unknown;Unknown;Drama;90 min;PG;01 Jan 1995;7.0;across the sea of time 1995 drama
0c6d307e-e38b-40be-bcf2-306fc19800f8;tt0116839;Lawnmower Man 2: Beyond Cyberspace;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZGI0ZDZhOGUtZDZiOS00NWE2LThjNzQtYzI3ZGFjODUwZjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1996 thriller, war film starring various actors.;Unknown;Unknown;Thriller, War;90 min;PG;01 Jan 1996;7.0;lawnmower man 2: beyond cyberspace 1996 thriller, war
0e64a979-06cf-48a9-9ace-8a4aa8a692fb;tt0113010;Fair Game;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTE4M2Q2ZjctMGViNS00NzhiLWFkMjMtMjY2NWMzOWUzM2Y3XkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg;A 1995 adventure film starring various actors.;Unknown;Unknown;Adventure;90 min;PG;01 Jan 1995;7.0;fair game 1995 adventure
3e25cd3c-603d-4792-8dd7-e28baf986a87;tt0114367;Screamers;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BM2M2ZGM0NDUtODRhNS00MjcxLTg3ZWYtYjkyZDJkYmVjOWYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 thriller film starring various actors.;Unknown;Unknown;Thriller;90 min;PG;01 Jan 1995;7.0;screamers 1995 thriller
e755beb2-a8ff-480f-83ae-e5d5759f3b87;tt0113972;Nick of Time;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BODg1ODNjMzItYjRkMS00NmExLTkxNWUtMWYwNWM2NDU1YzU1XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg;A 1995 adventure, war film starring various actors.;Unknown;Unknown;Adventure, War;90 min;PG;01 Jan 1995;7.0;nick of time 1995 adventure, war
f28dbd38-08d5-4f0c-a05a-0da89bf1f7a6;tt0115639;Beautiful Girls;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg;A 1996 fantasy film starring various actors.;Unknown;Unknown;Fantasy;90 min;PG;01 Jan 1996;7.0;beautiful girls 1996 fantasy
f97f1059-edf3-465f-bdea-b45e71ef3942;tt0116483;Happy Gilmore;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NjUxODg3Ml5BMl5BanBnXkFtZTcwNzcyODc5Mw@@..jpg;A 1996 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1996;7.0;happy gilmore 1996 crime
ffa3f4f9-bd3a-4855-97c7-ab069cfa6f8f;tt0116606;If Lucy Fell;1996;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMmFjYWU4YTgtZGQ1OC00ZjhlLWI3ZjMtMzZhN2I1Y2I1MWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1996 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1996;7.0;if lucy fell 1996 crime, sci-fi
f20151ed-2894-4684-966e-fde2412796a3;tt0103859;Boomerang;1992;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1992 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1992;7.0;boomerang 1992 crime, sci-fi
9f4c896f-4f9b-49d3-9937-6c21dafc6c5c;tt0113756;Man of the Year;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@..jpg;A 1995 drama film starring various actors.;Unknown;Unknown;Drama;90 min;PG;01 Jan 1995;7.0;man of the year 1995 drama
5bd0aa8b-988c-4734-ac76-8ed6da81d32c;tt3663930;Addiction, The;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNTcwMzQ4NDkyOF5BMl5BanBnXkFtZTgwNzE4OTg4MTE@..jpg;A 1995 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1995;7.0;addiction, the 1995 musical
fdbad966-f256-4e7d-ab8c-017ee92df848;tt0112642;Casper;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZThhYTlhMDUtMDhjZi00MTljLTkwMDYtOGU3ZjVlMWE4NDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 animation, comedy film starring various actors.;Unknown;Unknown;Animation, Comedy;90 min;PG;01 Jan 1995;7.0;casper 1995 animation, comedy
00acaa37-94a5-4572-9bde-dc8664ac3439;tt0112715;Congo;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 adventure, animation, romance, thriller film starring various actors.;Unknown;Unknown;Adventure, Animation, Romance, Thriller;90 min;PG;01 Jan 1995;7.0;congo 1995 adventure, animation, romance, thriller
4135efd6-75b9-40ee-9585-07c3c108bbef;tt0112857;Devil in a Blue Dress;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNjI3NjFiNmMtMmQ1ZC00OTUwLWJlMWMtM2UxY2M2NDQ0OWJhXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg;A 1995 documentary, horror, romance, war film starring various actors.;Unknown;Unknown;Documentary, Horror, Romance, War;90 min;PG;01 Jan 1995;7.0;devil in a blue dress 1995 documentary, horror, romance, war
384a19c0-0f3d-4545-b4ef-91ae99e5c364;tt0113481;Johnny Mnemonic;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 adventure, thriller, war film starring various actors.;Unknown;Unknown;Adventure, Thriller, War;90 min;PG;01 Jan 1995;7.0;johnny mnemonic 1995 adventure, thriller, war
af581c74-90f2-4c3a-b11b-f85ca2d76f67;tt0113540;Kids;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 fantasy film starring various actors.;Unknown;Unknown;Fantasy;90 min;PG;01 Jan 1995;7.0;kids 1995 fantasy
6e77c871-2255-4c7c-8e7c-ca39bfe6e933;tt0110604;Mute Witness;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjczODAyOV5BMl5BanBnXkFtZTcwNDA5NjQyMQ@@..jpg;A 1994 war film starring various actors.;Unknown;Unknown;War;90 min;PG;01 Jan 1994;7.0;mute witness 1994 war
50e572f5-47a5-47e9-9d30-f1be884d809c;tt0114194;Prophecy, The;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZjM4N2I0ZjYtMTFmNC00ZGQ0LWIzNmMtZDZjNzIwOGM1NzA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1995;7.0;prophecy, the 1995 musical
027c6f84-79b1-46b0-8ac6-7ebf22263bfa;tt0114496;Something to Talk About;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZDhmOTczMjItMzg5NS00OTFiLWEzYTctMjAxMTZmMWVmMmQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 crime, fantasy, sci-fi film starring various actors.;Unknown;Unknown;Crime, Fantasy, Sci-Fi;90 min;PG;01 Jan 1995;7.0;something to talk about 1995 crime, fantasy, sci-fi
cb24d30b-5d2f-4f2d-91eb-ee573cd26a9f;tt0114663;Three Wishes;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMTYxODc2N15BMl5BanBnXkFtZTcwMTMzNjAwMQ@@..jpg;A 1995 fantasy film starring various actors.;Unknown;Unknown;Fantasy;90 min;PG;01 Jan 1995;7.0;three wishes 1995 fantasy
2c9cfe45-abf2-444e-9891-79c5069daff5;tt0112643;Castle Freak;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMzQ3MjU5MV5BMl5BanBnXkFtZTcwMTI0NTYzNQ@@..jpg;A 1995 musical film starring various actors.;Unknown;Unknown;Musical;90 min;PG;01 Jan 1995;7.0;castle freak 1995 musical
ac996af1-8ab3-47ab-9127-5ab548f31121;tt0112883;Don Juan DeMarco;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNzRiMGM2ODgtN2Y1Zi00ODk5LThhOTItOWVkODM0YjAyZTI2XkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg;A 1995 crime, fantasy, sci-fi film starring various actors.;Unknown;Unknown;Crime, Fantasy, Sci-Fi;90 min;PG;01 Jan 1995;7.0;don juan demarco 1995 crime, fantasy, sci-fi
1e729755-b9de-42c7-921e-dd67df776f9a;tt0109676;Drop Zone;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYTFjOWQyODItZWJiOC00NTM2LWIzNDEtMjRlY2NiNTI4YWU1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg;A 1994 adventure film starring various actors.;Unknown;Unknown;Adventure;90 min;PG;01 Jan 1994;7.0;drop zone 1994 adventure
7e8ee3b7-cd1d-451c-b49a-085731cb7929;tt0109686;Dumb & Dumber;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZDQwMjNiMTQtY2UwYy00NjhiLTk0ZWEtZWM5ZWMzNGFjNTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1994 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1994;7.0;dumb & dumber 1994 crime
50acd49c-f95b-41b6-876e-6f98ee7fc430;tt0113117;French Kiss;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMjg5MDQ3M15BMl5BanBnXkFtZTgwOTM5NTE0MDE@..jpg;A 1995 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1995;7.0;french kiss 1995 crime, sci-fi
dd14ce3d-32d4-49a0-9f6a-dc6d10833840;tt0110365;Little Odessa;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MzUyNzc5OV5BMl5BanBnXkFtZTcwODc4OTUyMQ@@..jpg;A 1994 fantasy film starring various actors.;Unknown;Unknown;Fantasy;90 min;PG;01 Jan 1994;7.0;little odessa 1994 fantasy
9491d4fe-f9f4-4248-a586-396642c48f10;tt0110516;Milk Money;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDQ3NzU4NV5BMl5BanBnXkFtZTcwNTA1MTYyMQ@@..jpg;A 1994 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1994;7.0;milk money 1994 crime, sci-fi
ea94f27e-9d21-48eb-88c9-36f77b384774;tt0106402;Beyond Bedlam;1993;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMDkzNTg0OF5BMl5BanBnXkFtZTcwMzk2NTAyMQ@@..jpg;A 1993 fantasy, musical film starring various actors.;Unknown;Unknown;Fantasy, Musical;90 min;PG;01 Jan 1993;7.0;beyond bedlam 1993 fantasy, musical
ddffbf63-4b5e-4aca-a3f1-e090288457d1;tt0110737;Only You;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMmEzOWI2YTUtMDNkNS00MDRlLWFmMTctNDAyNTdiYjU5MDZiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg;A 1994 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1994;7.0;only you 1994 crime, sci-fi
e79b4b69-9477-4d62-9a85-faa353cb30b8;tt1609903;Perez Family, The;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTFkZmQ5OWEtNjFmMC00ZTI2LWE0ZWUtN2VhOWE1MzdiOGJhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg;A 1995 crime, sci-fi film starring various actors.;Unknown;Unknown;Crime, Sci-Fi;90 min;PG;01 Jan 1995;7.0;perez family, the 1995 crime, sci-fi
6b4a557b-c5a4-49a9-a39b-fedbc63774dc;tt0114296;Roommates;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNjMzMTkzN15BMl5BanBnXkFtZTcwOTY4NzkyMQ@@..jpg;A 1995 crime, fantasy film starring various actors.;Unknown;Unknown;Crime, Fantasy;90 min;PG;01 Jan 1995;7.0;roommates 1995 crime, fantasy
a7295801-edc8-4c65-acd6-1eca8e650578;tt0110965;Relative Fear;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYTAyMDBkYTgtNzNhOC00ZWFmLWFlYjEtMzA0MGY4MDEwZjM2XkEyXkFqcGdeQXVyMzU0NzkwMDg@..jpg;A 1994 musical, war film starring various actors.;Unknown;Unknown;Musical, War;90 min;PG;01 Jan 1994;7.0;relative fear 1994 musical, war
a68b8466-9d1f-4687-991e-69e1e1838031;tt0114594;Swimming with Sharks;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZjNhZmVmZGQtMTQ3OS00YWEzLThjMWUtMWFiNjA3YzQ1Yjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg;A 1995 crime, fantasy film starring various actors.;Unknown;Unknown;Crime, Fantasy;90 min;PG;01 Jan 1995;7.0;swimming with sharks 1995 crime, fantasy
1bda1614-46af-4ad8-a38c-cbb61f13632d;tt0114694;Tommy Boy;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@..jpg;A 1995 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1995;7.0;tommy boy 1995 crime
f8787bfb-9347-4e2c-84dc-fcb5679924e6;tt0112435;Baby-Sitters Club, The;1995;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BZDAyNzZkOTgtNjE3OS00ZDdlLTgxMzQtYzJhYWViNDk2YzFjL2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@..jpg;A 1995 comedy film starring various actors.;Unknown;Unknown;Comedy;90 min;PG;01 Jan 1995;7.0;baby-sitters club, the 1995 comedy
e4c1d82a-9ca2-47aa-9e2b-2b17110795bd;tt0109348;Bullets Over Broadway;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg;A 1994 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1994;7.0;bullets over broadway 1994 crime
c71cd116-5113-4209-ab74-17eacc12d817;tt0109504;Crooklyn;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYWEyM2Q3NDktM2E2Ni00OWIyLWIyYmItMWEyOGRmN2FkZjQ3XkEyXkFqcGdeQXVyMTMxODk2OTU@..jpg;A 1994 crime film starring various actors.;Unknown;Unknown;Crime;90 min;PG;01 Jan 1994;7.0;crooklyn 1994 crime
fc0c6560-27e1-4af0-a3fd-4f2ac522dd53;tt0110167;It Could Happen to You;1994;movie;https://images-na.ssl-images-amazon.com/images/M/MV5BYzMxOGUzOWEtMGUxMi00ZWM1LWE3ODgtNzc4OGVjZmJhMmFmXkEyXkFqcGdeQXVyODY0NzcxNw@@..jpg;A 1994 fantasy, sci-fi film starring various actors.;Unknown;Unknown;Fantasy, Sci-Fi;90 min;PG;01 Jan 1994;7.0;it could happen to you 1994 fantasy, sci-fi
